text,intent_name
quisiera realizar el traslado interno de la matematicas a ciencias de computacion donde hago eso,fuera_alcance
donde puedo solicitar mi traslado interno para el siguiente ciclo,fuera_alcance
en estadistica puedo consultar sobre el traslado interno,fuera_alcance
el traslado interno lo tramito en esculas academicas?,fuera_alcance
Quisiera consultar por el pago del concepto de Diploma de Grado Bachiller para un egresado.,fuera_alcance
donde puedo pagar por el diploma de bachiller,fuera_alcance
que pago debo hacer por el diploma de bachiller,fuera_alcance
acabo de engresar y quiero tramitar mi diploma de bachiller que tramites debo hacer?,fuera_alcance
debo hacer algo pago para el diploma de bachiller?,fuera_alcance
"Buenas tardes, soy alumno ingresante mediante la modalidad de ""Titulado o graduado en otra universidad"", El motivo de la presente es consultar sobre el pago de ciclo a realizar. Hasta el momento no se me ha informado de cuanto debo pagar por la matrícula en el ciclo ¿Donde puedo ver cuanto tengo que pagar en el ciclo?",fuera_alcance
soy ingresante por la modalidad Titulado o graduado en otra universidad no estoy seguro que debo pagar me pueden ayudar,fuera_alcance
ingrese por la modalidad Titulado o graduado en otra universidad que tramite debo hacer para mi matricula?,fuera_alcance
ingrese a la universidad por la modalidad Titulado o graduado en otra universidad no me han dicho examente si debo pagar algo?,fuera_alcance
acabo de ingresar por la modalidad Titulado o graduado en otra universidad que pagos debo hacer para matricularme,fuera_alcance
"Buenas, quisiera saber que documento debo presentar para confirmar mis practicas pre profesionales",fuera_alcance
"Quiero matricularme pero me figura que tengo deuda con tutoría, que puedo hacer",fuera_alcance
Buenas tardes disculpa  ¿Cuál es el procedemiendo para realizar la ayudantia academica?,fuera_alcance
"De acuerdo, me encargaré de realizar el procedimiento. También requiero un certificado de décimo o quinto superior según corresponda",fuera_alcance
aún no estoy matrículado pero veo en el sistema que no hay vacante en el curso de CIRCUITOS ELECTRONICOS ANALOGICOS ¿Qué debo hacer?,fuera_alcance
"hola estadística, solicité vacante para el curso de CIRCUITOS ELECTRÓNICOS ANALOGICOS y aún no tengo respuesta",fuera_alcance
como puedo solicitar una vacante extra para un curso,fuera_alcance
"quisiera solicar una vacante extra para un curso, como puedo hacerlo?",fuera_alcance
"Buenos días, escribo para consultar como va mi trámite de <constancia de notas>[constancia] depurada",fuera_alcance
quisiera saber como va mi <constancia de matricula>[constancia],fuera_alcance
"me podria decir en que estado esta mi tramite <reincorporacion>[procedimiento], si podre matricular este ciclo?",fuera_alcance
solicite una <constancia de notas>[constancia] para una beca me podria indicar en que estado esta y para cuando me la daran?,fuera_alcance
"inicie el tramite de <reserva de matricula>[procedimiento], como puedo saber que todo esta bien?",fuera_alcance
"solicite mi <retiro total>[procedimiento], quisiera saber si se realiza correctamente",fuera_alcance
"solicite mi reincoporacion este ciclo, quisiera saber si esta correcto?",fuera_alcance
"Soy alumno del último ciclo, quisiera llevar un curso con su prerequisito, cual es el trámite",fuera_alcance
puedo llevar un curso y su prerequisito?,fuera_alcance
tengo que hacer algun tramite para llevar un curso y su prerequisito?,fuera_alcance
estoy en decimo ciclo ya por egresar quisiera llevar un curso y su prerequisito como lo solicito?,fuera_alcance
"solo me faltan 20 creditos para egresar y quisiera llevar un curso con su prerequsito para poder egresar este ciclo, es posible?",fuera_alcance
"Soy alumno por egresar, cuantos créditos puedo llevar",fuera_alcance
soy alumno por egresar cual es numero de creditos maximo que puedo llevar?,fuera_alcance
si soy alumno por egregar cuantos creditos como maximo puedo llevar?,fuera_alcance
soy alumno de decimo ciclo puedo llevar 28 creditos para poder egresar?,fuera_alcance
"Buenos días, que trámite debo realizar para llevar un crédito adicional",fuera_alcance
como puedo solictar el llevar un credito adicional?,fuera_alcance
"quisiera solicar mas creditos este ciclo, es posible?",fuera_alcance
es posible solicitar un credido adicional este ciclo?,fuera_alcance
como puedo solictiar el llevar un credito mas?,fuera_alcance
"Buenos dias, me gustaría saber si existe lo de ampliación de créditos por favor y qué necesito para solicitarlo",fuera_alcance
puedo ampliar la cantidad de creditos que puedo llevar este ciclo?,fuera_alcance
hay algun procedimiento para ampliar los creditos que puedo llevar este ciclo?,fuera_alcance
Olvide mi contraseña de mi correo institucional,fuera_alcance
no recuerdo la contraseña de mi corre uni donde la puedo recuperar?,fuera_alcance
puedo recuparar mi contraseña de mi correo instucional?,fuera_alcance
olvide mi contraseña de mi correo uni donde la recupero,fuera_alcance
"Buenos dias, quisiera saber cuantos electivos me faltan para egresar",fuera_alcance
quiero saber cuantos creditos electivos me faltan para egreasar?,fuera_alcance
donde veo la candtidad de creditos electivos que me faltan para egresar?,fuera_alcance
Mi consulta es si ¿debo cubrir los créditos de los cursos exonerados?,fuera_alcance
que pagos debo hacer para mi titulo profesional,fuera_alcance
debo realizar alguna pago por mi titulo profesional,fuera_alcance
que tramite debo hacer para obtener el titulo profesional,fuera_alcance
como tramito mi titulo profesional,fuera_alcance
ya presente la tesis quiero sacar mi titulo como lo tramito?,fuera_alcance
¿Cuál es el periodo máximo que la reserva de matrícula no debe exceder?,fuera_alcance
¿Quienes pueden solicitar la evaluación de regularización?,fuera_alcance
¿Cuando una matrícula es regular?',fuera_alcance
¿Cuanto tiempo un estudiante es separado de la universidad si desaprueba la misma asignatura tres veces?,fuera_alcance
¿Cuantas veces un estudiante debe de haber desaprobado una misma asignatura para proceder al retiro definitivo del estudiante?,fuera_alcance
¿Un estudante es retirado de la universidad despues de haber desaprobado cuantas veces un curso?,fuera_alcance
¿Un estudante es retirado de la universidad despues si ha desaprobado cuantas veces un curso?,fuera_alcance
¿Cuanto porciento al menos deben coincidir el contenido de dos asignaturas para convalidarse?,fuera_alcance
¿Cuanto porciento al menos deben coincidir el contenido y las horas de dos asignaturas para convalidarse?,fuera_alcance
¿Una asignatura electiva se cerrará si el número de estudiantes en menor a cuantos?,fuera_alcance
¿Cuanto es la cantidad mínima de estudiantes para que una asiganatura electiva no se cierre?,fuera_alcance
¿Quienes podrán matricularse en las asignaturas electivas?,fuera_alcance
¿Que estudiantes pueden matricularse en las asignaturas electivas?,fuera_alcance
